DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit
1588,263550.0,Meadowlands,Glimmerwood,1716.0,11692.0,sqft
1589,144500.0,GnomeBurough,Sunspire,652.0,4438.0,sqft
1590,190000.0,Meadowlands,Windwhisper,1117.0,5271.0,sqft
1591,189000.0,Meadowlands,Brightforge,1419.0,11218.0,sqft
1592,90350.0,Meadowlands,Thornfield,533.0,4280.0,sqft
1593,167300.0,Meadowlands,Dragonspire,1220.0,10667.0,sqft
1594,158900.0,Meadowlands,Windwhisper,1067.0,12000.0,sqft
1595,156500.0,Meadowlands,Petalbridge,1299.0,7200.0,sqft
1596,191750.0,Meadowlands,Brightforge,1399.0,11613.0,sqft
1597,129500.0,Meadowlands,Dragonspire,935.0,10050.0,sqft
1598,81000.0,Meadowlands,Shadowmere,910.0,8410.0,sqft
1599,119000.0,GnomeBurough,Petalbridge,962.0,6900.0,sqft
1600,132000.0,Meadowlands,Dragonspire,941.0,8064.0,sqft
1601,190000.0,Meadowlands,Sunspire,1153.0,8487.0,sqft
1602,144000.0,Meadowlands,Cloudrest,1119.0,2179.0,sqft
1603,198600.0,AetherIsles,Wyverncliff,983.0,8640.0,sqft
1604,195400.0,Meadowlands,Sunspire,929.0,6762.0,sqft
1605,175500.0,Meadowlands,Nighthaven,1093.0,12090.0,sqft
1606,197900.0,Meadowlands,Sunspire,1368.0,10400.0,sqft
1607,187000.0,Meadowlands,Brightforge,1413.0,8304.0,sqft
1608,372500.0,Meadowlands,Glimmerwood,2143.0,11025.0,sqft
1609,183500.0,Meadowlands,Crystalhollow,999.0,12150.0,sqft
1610,206000.0,Meadowlands,Nighthaven,1589.0,12732.0,sqft
1611,280000.0,Meadowlands,Glimmerwood,1479.0,1115.857933,sqm
1612,103000.0,GnomeBurough,Petalbridge,1113.0,10134.0,sqft
1613,146500.0,Meadowlands,Dragonspire,1249.0,10858.0,sqft
1613,146500.0,Meadowlands,Dragonspire,1249.0,10858.0,sqft
1614,203000.0,Meadowlands,Sunspire,979.0,8814.0,sqft
1615,116000.0,Meadowlands,Dragonspire,678.0,11556.0,sqft
1616,51689.0,ArcaneMarket,Mystvale,560.0,12366.0,sqft
1617,88000.0,GnomeBurough,Wolfsbane,839.0,2217.0,sqft
1618,176432.0,Meadowlands,Sunspire,1010.0,9317.0,sqft
1619,138000.0,Meadowlands,Stormwatch,,7111.0,sqft
1620,40000.0,ArcaneMarket,Mystvale,1013.0,8500.0,sqft
1621,287.0,Meadowlands,Sunspire,1740.0,0.0924,sqft
1622,103600.0,CitadelQuarter,Shadowmere,1053.0,6629.0,sqft
1623,200100.0,Meadowlands,Thornfield,1386.0,7588.0,sqft
1624,89500.0,Meadowlands,Emberfall,767.0,9000.0,sqft
1625,271000.0,Meadowlands,Glimmerwood,1636.0,10944.0,sqft
1626,196000.0,Meadowlands,Sunspire,1345.0,9272.0,sqft
1627,245500.0,Meadowlands,Mossheart,990.0,14963.0,sqft
1628,269500.0,Meadowlands,Brightforge,2143.0,7939.0,sqft
1629,235000.0,Meadowlands,Dragonspire,2393.0,25419.0,sqft
1630,109900.0,Meadowlands,Shadowmere,955.0,17808.0,sqft
1631,167000.0,Meadowlands,Dragonspire,1264.0,9600.0,sqft
1632,340000.0,AetherIsles,Wyverncliff,1896.0,11143.0,sqft
1633,137500.0,Meadowlands,Crystalhollow,683.0,12395.0,sqft
1634,198.5,Meadowlands,Sunspire,1326.0,0.08749,sqft
1635,118858.0,Meadowlands,Brightforge,1180.0,7018.0,sqft
1636,173733.0,AetherIsles,Wyverncliff,941.0,3000.0,sqft
1637,160000.0,Meadowlands,Petalbridge,1856.0,10800.0,sqft
1637,160000.0,Meadowlands,Petalbridge,1856.0,10800.0,sqft
1638,136500.0,Meadowlands,Shadowmere,1138.0,11100.0,sqft
1639,153500.0,Meadowlands,Sunspire,788.0,8660.0,sqft
1640,248000.0,Meadowlands,Glimmerwood,1757.0,11000.0,sqft
1641,149000.0,Meadowlands,Crystalhollow,679.0,7669.0,sqft
1642,310000.0,AetherIsles,Wyverncliff,1543.0,11003.0,sqft
1643,112500.0,Meadowlands,Sunspire,678.0,7700.0,sqft
1644,179400.0,Meadowlands,Sunspire,1135.0,8145.0,sqft
1645,118000.0,GnomeBurough,Starfall,936.0,1680.0,sqft
1646,160000.0,CitadelQuarter,Stormhold,1483.0,7082.0,sqft
1647,188000.0,Meadowlands,Thornfield,1349.0,7810.0,sqft
1648,97000.0,GnomeBurough,Wolfsbane,1033.0,1533.0,sqft
1649,140200.0,Meadowlands,Stormwatch,1213.0,6435.0,sqft
1650,128250.0,GnomeBurough,Stormwatch,1103.0,8674.0,sqft
1651,145000.0,GnomeBurough,Petalbridge,1263.0,9863.0,sqft
1652,168000.0,Meadowlands,Crystalhollow,1247.0,32463.0,sqft
1653,227000.0,Meadowlands,Sunspire,,9808.0,sqft
1654,164500.0,Meadowlands,Nighthaven,1026.0,10140.0,sqft
1655,113000.0,GnomeBurough,Stormwatch,806.0,6380.0,sqft
1656,138000.0,Meadowlands,Crystalhollow,627.0,6600.0,sqft
1657,99000.0,Meadowlands,Shadowmere,715.0,9520.0,sqft
1658,144000.0,GnomeBurough,Sunspire,652.0,4435.0,sqft
1659,160000.0,Meadowlands,Ravenstone,1297.0,57200.0,sqft
1660,64500.0,ArcaneMarket,Mystvale,784.0,4761.0,sqft
1661,108500.0,GnomeBurough,Petalbridge,738.0,6000.0,sqft
1662,555000.0,Meadowlands,Silverglen,1847.0,15431.0,sqft
1663,209700.0,Meadowlands,Sunspire,,10984.0,sqft
1664,257500.0,Meadowlands,Thornfield,1414.0,14442.0,sqft
1665,140000.0,Meadowlands,Dragonspire,1381.0,7056.0,sqft
1666,146000.0,Meadowlands,Cloudrest,1190.0,2308.0,sqft
1667,386250.0,Meadowlands,Silverglen,1839.0,13472.0,sqft
1668,315000.0,Meadowlands,Thornfield,1819.0,17597.0,sqft
1669,140000.0,GnomeBurough,Petalbridge,1315.0,10300.0,sqft
1670,324000.0,Meadowlands,Mossheart,1322.0,10846.0,sqft
1671,147983.0,Meadowlands,Brightforge,1713.0,7018.0,sqft
1672,146000.0,Meadowlands,Brightforge,903.0,13072.0,sqft
1673,156500.0,Meadowlands,Emberfall,1513.0,9662.0,sqft
1674,298751.0,Meadowlands,Ravenstone,1329.0,11449.0,sqft
1675,157000.0,Meadowlands,Stormhold,825.0,5500.0,sqft
1676,195000.0,Meadowlands,Dreamweaver,1119.0,3940.0,sqft
1677,356383.0,Meadowlands,Riverbend,1902.0,12292.0,sqft
1678,179000.0,Meadowlands,Shadowmere,923.0,10800.0,sqft
1679,209500.0,Meadowlands,Silverglen,1195.0,4590.0,sqft
1680,165000.0,Meadowlands,Shadowmere,794.0,12102.0,sqft
1681,76000.0,GnomeBurough,Wolfsbane,839.0,1476.0,sqft
1682,126000.0,Meadowlands,Sunspire,761.0,8775.0,sqft
1682,126000.0,Meadowlands,Sunspire,761.0,8775.0,sqft
1683,200000.0,GnomeBurough,Petalbridge,1601.0,11426.0,sqft
1683,200000.0,GnomeBurough,Petalbridge,1601.0,11426.0,sqft
1684,260000.0,Meadowlands,Wyverncliff,1183.0,8847.0,sqft
1685,116050.0,Meadowlands,Dragonspire,664.0,9353.0,sqft
1686,161500.0,Meadowlands,Duskwood,,8872.0,sqft
1687,197000.0,Meadowlands,Stormhold,2370.0,15863.0,sqft
1688,178000.0,Meadowlands,Dragonspire,867.0,11380.0,sqft
1689,367294.0,Meadowlands,Silverglen,1309.0,8769.0,sqft
1690,144000.0,Meadowlands,Shadowmere,919.0,10044.0,sqft
1691,113000.0,Meadowlands,Crystalhollow,759.0,21750.0,sqft
1692,184000.0,CitadelQuarter,Dragonspire,1028.0,5858.0,sqft
1693,257000.0,Meadowlands,Brightforge,1418.0,10994.0,sqft
1694,212109.0,AetherIsles,Wyverncliff,1221.0,10411.0,sqft
1695,153500.0,GnomeBurough,Crystalhollow,1028.0,4500.0,sqft
1696,156450.0,Meadowlands,Crystalhollow,712.0,9750.0,sqft
1697,239900.0,Meadowlands,Duskwood,1385.0,10463.0,sqft
1698,89000.0,GnomeBurough,Starfall,729.0,1680.0,sqft
1699,135000.0,Meadowlands,Dragonspire,711.0,8125.0,sqft
1700,213500.0,Meadowlands,Ravenstone,1137.0,14419.0,sqft
1701,145100.0,Meadowlands,Dragonspire,993.0,10500.0,sqft
1702,257500.0,Meadowlands,Duskwood,1541.0,12891.0,sqft
1703,65000.0,ArcaneMarket,Mystvale,664.0,9000.0,sqft
1704,239900.0,Meadowlands,Brightforge,1445.0,10560.0,sqft
1705,209500.0,Meadowlands,Stormwatch,1590.0,7793.0,sqft
1706,110000.0,Meadowlands,Sunspire,710.0,7990.0,sqft
1707,190000.0,Meadowlands,Dragonspire,1956.0,9671.0,sqft
1708,218000.0,Meadowlands,Brightforge,1386.0,12361.0,sqft
1709,186500.0,Meadowlands,Sunspire,1111.0,9750.0,sqft
1710,143000.0,GnomeBurough,Petalbridge,1139.0,9000.0,sqft
1711,84900.0,Meadowlands,Shadowmere,492.0,8777.0,sqft
1712,85400.0,GnomeBurough,Starfall,759.0,1680.0,sqft
1713,200000.0,Meadowlands,Sunspire,1329.0,8158.0,sqft
1714,124000.0,Meadowlands,Sunspire,799.0,8430.0,sqft
1715,72500.0,Meadowlands,Stormwatch,553.0,6627.0,sqft
1716,412083.0,Meadowlands,Silverglen,1991.0,16387.0,sqft
1717,119900.0,Meadowlands,Shadowmere,904.0,16133.0,sqft
1718,85000.0,GnomeBurough,Petalbridge,877.0,5925.0,sqft
1719,144500.0,Meadowlands,Shadowmere,826.0,11479.0,sqft
1720,223000.0,Meadowlands,Thornfield,1418.0,16381.0,sqft
1721,79275.0,Meadowlands,Shadowmere,664.0,8172.0,sqft
1722,139500.0,Meadowlands,Dragonspire,775.0,12778.0,sqft
1723,275000.0,Meadowlands,Sunspire,1876.0,12728.0,sqft
1724,145000.0,CitadelQuarter,Thornfield,1539.0,6270.0,sqft
1725,127500.0,GnomeBurough,Mystvale,799.0,7200.0,sqft
1726,125500.0,Meadowlands,Dragonspire,664.0,6600.0,sqft
1727,164000.0,Meadowlands,Thornfield,1266.0,7128.0,sqft
1728,145000.0,Meadowlands,Brightforge,1024.0,7175.0,sqft
1729,125500.0,GnomeBurough,Mystvale,1046.0,7200.0,sqft
1730,168500.0,Meadowlands,Nighthaven,1585.0,9600.0,sqft
1731,178000.0,Meadowlands,Duskwood,1208.0,7837.0,sqft
1732,349265.0,Meadowlands,Riverbend,1954.0,12328.0,sqft
1733,105000.0,Meadowlands,Emberfall,670.0,17529.0,sqft
1734,110000.0,Meadowlands,Dragonspire,1070.0,13560.0,sqft
1735,140000.0,GnomeBurough,Petalbridge,1393.0,7630.0,sqft
1736,125000.0,Meadowlands,Shadowmere,793.0,8250.0,sqft
1737,120000.0,Meadowlands,Dragonspire,803.0,7400.0,sqft
1738,229000.0,Meadowlands,Shadowmere,1779.0,11060.0,sqft
1739,155000.0,Meadowlands,Dragonspire,976.0,7931.0,sqft
1740,615000.0,Meadowlands,Silverglen,1899.0,12720.0,sqft
1741,359100.0,Meadowlands,Thornfield,2456.0,12168.0,sqft
1742,78000.0,GnomeBurough,Petalbridge,691.0,6756.0,sqft
1743,146000.0,Meadowlands,Crystalhollow,,9278.0,sqft
1744,300000.0,Meadowlands,Crystalhollow,,23730.0,sqft
1745,175000.0,Meadowlands,Sunspire,1006.0,10021.0,sqft
1746,143000.0,Meadowlands,Dragonspire,933.0,10355.0,sqft
1747,197900.0,Meadowlands,Nighthaven,1326.0,17871.0,sqft
1748,300000.0,Meadowlands,Glimmerwood,1718.0,9545.0,sqft
1749,148000.0,Meadowlands,Dragonspire,1053.0,10000.0,sqft
1750,184100.0,Meadowlands,Duskwood,1091.0,7750.0,sqft
1751,160000.0,Meadowlands,Dreamweaver,880.0,3203.0,sqft
1752,110000.0,GnomeBurough,Petalbridge,1063.0,11800.0,sqft
1753,87550.0,GnomeBurough,Wolfsbane,839.0,1533.0,sqft
1754,127500.0,GnomeBurough,Stormwatch,1051.0,6240.0,sqft
1755,180000.0,Meadowlands,Petalbridge,2030.0,22136.0,sqft
1756,174190.0,Meadowlands,Duskwood,1019.0,11660.0,sqft
1757,151000.0,GnomeBurough,Oakenshade,1196.0,1950.0,sqft
1758,131750.0,GnomeBurough,Stormwatch,1096.0,6240.0,sqft
1759,196000.0,AetherIsles,Wyverncliff,,4282.0,sqft
1760,129900.0,Meadowlands,Dragonspire,627.0,7100.0,sqft
1761,120500.0,Meadowlands,Dragonspire,,9000.0,sqft
1762,169000.0,Meadowlands,Emberfall,1149.0,15410.0,sqft
1763,112900.0,Meadowlands,Dragonspire,796.0,7584.0,sqft
1764,257000.0,Meadowlands,Wyverncliff,1431.0,9801.0,sqft
1765,119500.0,GnomeBurough,Wolfsbane,726.0,2394.0,sqft
1766,373000.0,Meadowlands,Mossheart,1920.0,17778.0,sqft
1767,180500.0,Meadowlands,Ravenstone,1009.0,6718.0,sqft
1768,255000.0,Meadowlands,Sunspire,,11367.0,sqft
1769,142125.0,Meadowlands,Dragonspire,829.0,9717.0,sqft
1770,221500.0,Meadowlands,Wyverncliff,1226.0,8987.0,sqft
1771,182000.0,AetherIsles,Wyverncliff,1098.0,11639.0,sqft
1772,210400.0,AetherIsles,Wyverncliff,1026.0,9000.0,sqft
1773,89500.0,GnomeBurough,Petalbridge,786.0,4480.0,sqft
1774,265979.0,GnomeBurough,Petalbridge,2030.0,11700.0,sqft
1775,187500.0,Meadowlands,Ravenstone,1320.0,13758.0,sqft
1776,155000.0,Meadowlands,Dragonspire,1211.0,10170.0,sqft
1777,185750.0,Meadowlands,Nighthaven,1145.0,9156.0,sqft
1778,190000.0,Meadowlands,Windwhisper,1216.0,36500.0,sqft
1779,136500.0,Meadowlands,Stormwatch,815.0,6854.0,sqft
1780,375000.0,GnomeBurough,Thornfield,1249.0,5568.0,sqft
1781,234250.0,Meadowlands,Silverglen,1032.0,6240.0,sqft
1782,106000.0,GnomeBurough,Starfall,759.0,1869.0,sqft
1783,81400.0,Meadowlands,Dragonspire,799.0,8544.0,sqft
1784,115000.0,GnomeBurough,Petalbridge,941.0,3950.0,sqft
1785,185000.0,Meadowlands,Windwhisper,1635.0,28698.0,sqft
1786,161500.0,Meadowlands,Nighthaven,1032.0,9790.0,sqft
1787,294464.0,GnomeBurough,Thornfield,1267.0,3843.0,sqft
1788,125000.0,Meadowlands,Shadowmere,590.0,8172.0,sqft
1789,156500.0,Meadowlands,Dragonspire,1136.0,8400.0,sqft
1790,324000.0,Meadowlands,Silverglen,1390.0,13514.0,sqft
1791,154000.0,Meadowlands,Emberfall,815.0,8246.0,sqft
1792,123000.0,Meadowlands,emberfall,701.0,7150.0,sqft
1793,143000.0,Meadowlands,Windwhisper,1133.0,25095.0,sqft
1794,229000.0,Meadowlands,Brightforge,1566.0,10541.0,sqft
1795,222000.0,Meadowlands,Duskwood,1719.0,13006.0,sqft
1796,184750.0,Meadowlands,Shadowmere,3596.0,40094.0,sqft
1797,160000.0,Meadowlands,Shadowmere,4339.0,63887.0,sqft
1798,234500.0,AetherIsles,Wyverncliff,1194.0,8736.0,sqft
1799,127000.0,Meadowlands,Emberfall,734.0,7742.0,sqft
1800,79900.0,Meadowlands,Stormwatch,574.0,5825.0,sqft
1801,225000.0,Meadowlands,Duskwood,1333.0,12394.0,sqft
1802,67000.0,GnomeBurough,Mystvale,828.0,8967.0,sqft
1803,161000.0,Meadowlands,Crystalhollow,1137.0,10544.0,sqft
1804,249000.0,Meadowlands,Nighthaven,2056.0,12388.0,sqft
1805,94750.0,Meadowlands,Shadowmere,738.0,10921.0,sqft
1806,190000.0,Meadowlands,Emberfall,2015.0,18890.0,sqft
1807,108500.0,Meadowlands,Stormhold,986.0,4484.0,sqft
1808,140000.0,Meadowlands,Stormhold,1226.0,8400.0,sqft
1809,135000.0,Meadowlands,Dragonspire,1599.0,11606.0,sqft
1810,159900.0,Meadowlands,Nighthaven,1110.0,10400.0,sqft
1811,200000.0,Meadowlands,Silverglen,1001.0,3903.0,sqft
1812,142500.0,GnomeBurough,Shadowmere,824.0,3675.0,sqft
1813,140000.0,GnomeBurough,Crystalhollow,,6710.0,sqft
1814,148000.0,Meadowlands,Dragonspire,918.0,8760.0,sqft
1815,136000.0,Meadowlands,Crystalhollow,979.0,-10475.0,sqft
1816,79900.0,GnomeBurough,petalbridge,921.0,5586.0,sqft
1817,244000.0,Meadowlands,Ravenstone,1154.0,4054.0,sqft
1818,152000.0,Meadowlands,Dragonspire,955.0,7903.0,sqft
1819,64500.0,Meadowlands,Petalbridge,744.0,10800.0,sqft
1820,117600.0,Meadowlands,Dragonspire,687.0,8680.0,sqft
1821,210000.0,Meadowlands,Sunspire,1467.0,8750.0,sqft
1822,170000.0,Meadowlands,Nighthaven,938.0,13001.0,sqft
1823,230000.0,GnomeBurough,Thornfield,1267.0,3843.0,sqft
1824,145000.0,Meadowlands,Sunspire,846.0,13015.0,sqft
1825,290000.0,AetherIsles,Wyverncliff,1091.0,4385.0,sqft
1826,197900.0,Meadowlands,Nighthaven,1488.0,12384.0,sqft
1827,167500.0,Meadowlands,Stormwatch,1553.0,11414.0,sqft
1828,118500.0,Meadowlands,Dragonspire,935.0,8480.0,sqft
1829,316000.0,Meadowlands,Silverglen,1793.0,10574.0,sqft
1830,187100.0,Meadowlands,Sunspire,1099.0,16285.0,sqft
1831,120500.0,GnomeBurough,Mystvale,627.0,5890.0,sqft
1832,165500.0,Meadowlands,Dragonspire,1307.0,10552.0,sqft
1833,109500.0,Meadowlands,Petalbridge,609.0,9022.0,sqft
1834,167000.0,Meadowlands,Dragonspire,982.0,10628.0,sqft
1835,317500.0,Meadowlands,Silverglen,1216.0,12704.0,sqft
1836,113000.0,Meadowlands,Nighthaven,935.0,9000.0,sqft
1837,132500.0,GnomeBurough,Stormwatch,1086.0,6000.0,sqft
1838,132000.0,Meadowlands,Dragonspire,713.0,13300.0,sqft
1839,113000.0,GnomeBurough,Stormwatch,679.0,6120.0,sqft
1840,141000.0,Meadowlands,Shadowmere,1717.0,9555.0,sqft
1841,222000.0,Meadowlands,Thornfield,1292.0,21695.0,sqft
1842,179900.0,Meadowlands,Nighthaven,1089.0,11700.0,sqft
1843,218000.0,Meadowlands,Mossheart,1105.0,10768.0,sqft
1844,229800.0,Meadowlands,SUNSPIRE,1443.0,11003.0,sqft
1845,84500.0,GnomeBurough,Mystvale,579.0,6780.0,sqft
1846,130000.0,GnomeBurough,Petalbridge,1012.0,5500.0,sqft
1847,165500.0,Meadowlands,Duskwood,1072.0,11950.0,sqft
1848,180500.0,Meadowlands,Stormwatch,1403.0,13515.0,sqft
1849,115000.0,Meadowlands,Duskwood,1133.0,31220.0,sqft
1850,219000.0,Meadowlands,Emberfall,1743.0,12888.0,sqft
1851,173500.0,Meadowlands,Duskwood,967.0,7697.0,sqft
1852,85500.0,GnomeBurough,Wolfsbane,839.0,1890.0,sqft
1853,98000.0,Meadowlands,Shadowmere,1104.0,8777.0,sqft
1854,155000.0,Meadowlands,Shadowmere,841.0,10452.0,sqft
1855,107000.0,Meadowlands,Shadowmere,859.0,7819.0,sqft
1856,190000.0,Meadowlands,Duskwood,896.0,9587.0,sqft
1857,228500.0,Meadowlands,Sunspire,1668.0,9375.0,sqft
1858,144900.0,Meadowlands,Emberfall,738.0,9239.0,sqft
1859,149900.0,Meadowlands,Shadowmere,1127.0,17755.0,sqft
1860,170000.0,AetherIsles,Wyverncliff,1079.0,2160.0,sqft
1861,204000.0,Meadowlands,Silverglen,1001.0,3901.0,sqft
1862,167000.0,Meadowlands,Dragonspire,1144.0,10368.0,sqft
1863,254000.0,Meadowlands,Silverglen,1018.0,6240.0,sqft
1864,176485.0,Meadowlands,Duskwood,1001.0,8993.0,sqft
1865,133000.0,Meadowlands,Dragonspire,1378.0,9000.0,sqft
1866,137000.0,GnomeBurough,Oakenshade,945.0,1488.0,sqft
1867,139000.0,Meadowlands,Emberfall,839.0,11616.0,sqft
1868,100000.0,Meadowlands,Stormwatch,606.0,7446.0,sqft
1869,378500.0,Meadowlands,Ravenstone,1552.0,13214.0,sqft
1870,380000.0,Meadowlands,Silverglen,2033.0,13693.0,sqft
1871,113500.0,Meadowlands,Dragonspire,878.0,9000.0,sqft
1872,89000.0,ArcaneMarket,Mystvale,,5280.0,sqft
1873,204000.0,Meadowlands,Ravenstone,1350.0,9303.0,sqft
1874,119000.0,Meadowlands,Dragonspire,963.0,9600.0,sqft
1875,325300.0,Meadowlands,Silverglen,1827.0,14215.0,sqft
1876,165000.0,Meadowlands,Dragonspire,1100.0,9150.0,sqft
1877,145000.0,Meadowlands,Emberfall,799.0,7476.0,sqft
1878,263400.0,Meadowlands,Thornfield,1662.0,12392.0,sqft
1879,133000.0,Meadowlands,Dragonspire,849.0,10425.0,sqft
1880,235000.0,AetherIsles,Wyverncliff,1393.0,8470.0,sqft
1881,140000.0,Meadowlands,Thornfield,,6221.0,sqft
1882,138400.0,GnomeBurough,Stormwatch,1181.0,6240.0,sqft
1883,338931.0,Meadowlands,Silverglen,1961.0,13440.0,sqft
1884,176000.0,Meadowlands,Ravenstone,874.0,13811.0,sqft
1885,235000.0,GnomeBurough,Thornfield,1249.0,4750.0,sqft
1886,215000.0,Meadowlands,Thornfield,1674.0,15600.0,sqft
1887,80000.0,Meadowlands,Emberfall,773.0,9000.0,sqft
1888,185088.0,Meadowlands,Duskwood,1333.0,8577.0,sqft
1889,485000.0,Meadowlands,Silverglen,2415.0,13518.0,sqft
1890,147000.0,Meadowlands,Dragonspire,1056.0,11382.0,sqft
1891,320000.0,Meadowlands,Ravenstone,,13618.0,sqft
1892,212000.0,Meadowlands,Riverbend,1016.0,5118.0,sqft
1893,145500.0,Meadowlands,Dragonspire,809.0,10007.0,sqft
1894,335000.0,Meadowlands,Silverglen,1340.0,10367.0,sqft
1895,143000.0,Meadowlands,Cloudrest,1119.0,2308.0,sqft
1896,445000.0,Meadowlands,Silverglen,1886.0,15274.0,sqft
1897,175000.0,Meadowlands,Nighthaven,1141.0,12243.0,sqft
1898,119500.0,GnomeBurough,Emberfall,1272.0,8927.0,sqft
1899,95000.0,GnomeBurough,Petalbridge,830.0,5914.0,sqft
1900,180000.0,Meadowlands,Dreamweaver,938.0,3182.0,sqft
1901,253293.0,Meadowlands,Silverglen,1570.0,12704.0,sqft
1902,236500.0,Meadowlands,Thornfield,1459.0,26073.0,sqft
1903,147000.0,Meadowlands,Brightforge,879.0,7500.0,sqft
1904,96000.0,GnomeBurough,Starfall,759.0,1680.0,sqft
1905,242500.0,Meadowlands,Crystalhollow,1249.0,23580.0,sqft
1906,108000.0,GnomeBurough,Petalbridge,793.0,7741.0,sqft
1907,200500.0,Meadowlands,Windwhisper,2373.0,18030.0,sqft
1908,195800.0,Meadowlands,Sunspire,1239.0,8400.0,sqft
1909,501837.0,Meadowlands,Riverbend,1718.0,17423.0,sqft
1910,99500.0,Meadowlands,Brightforge,706.0,7892.0,sqft
1911,188700.0,Meadowlands,Thornfield,1276.0,11988.0,sqft
1912,131000.0,Meadowlands,Dragonspire,816.0,8128.0,sqft
1913,142000.0,Meadowlands,Dragonspire,913.0,12160.0,sqft
1914,180000.0,Meadowlands,Dragonspire,,14250.0,sqft
1915,143000.0,Meadowlands,Crystalhollow,,8410.0,sqft
1916,155000.0,Meadowlands,Dragonspire,867.0,8700.0,sqft
1917,148800.0,AetherIsles,Wyverncliff,847.0,5105.0,sqft
1918,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft
1919,152000.0,GnomeBurough,Mystvale,1198.0,13710.0,sqft
1920,93900.0,GnomeBurough,Wolfsbane,839.0,1495.0,sqft
1921,145000.0,GnomeBurough,Sunspire,652.0,4426.0,sqft
1922,192000.0,Meadowlands,Dreamweaver,976.0,3182.0,sqft
1923,153000.0,Meadowlands,Dragonspire,859.0,11332.0,sqft
1924,181000.0,Meadowlands,Duskwood,1233.0,10839.0,sqft
1925,208900.0,Meadowlands,Sunspire,1148.0,13125.0,sqft
1926,185485.0,Meadowlands,Dreamweaver,973.0,3710.0,sqft
1927,213000.0,Meadowlands,Nighthaven,1246.0,9373.0,sqft
1928,111500.0,GnomeBurough,Petalbridge,1500.0,7745.0,sqft
1929,170000.0,Meadowlands,Duskwood,1099.0,9967.0,sqft
1930,240000.0,Meadowlands,Wyverncliff,1213.0,13253.0,sqft
1931,221370.0,Meadowlands,Silverglen,1018.0,6240.0,sqft
1932,73000.0,GnomeBurough,Wolfsbane,484.0,1470.0,sqft
1933,240000.0,Meadowlands,Riverbend,1136.0,7380.0,sqft
1934,125000.0,Meadowlands,Shadowmere,837.0,7440.0,sqft
1935,545224.0,Meadowlands,Riverbend,2607.0,18062.0,sqft
1936,318000.0,Meadowlands,Silverglen,1303.0,12030.0,sqft
1937,140000.0,GnomeBurough,Shadowmere,824.0,3675.0,sqft
1938,236000.0,Meadowlands,Brightforge,1499.0,9938.0,sqft
1939,205000.0,Meadowlands,Silverglen,1053.0,7132.0,sqft
1940,204750.0,Meadowlands,Sunspire,1373.0,9337.0,sqft
1941,148000.0,Meadowlands,Dragonspire,831.0,12929.0,sqft
1942,119200.0,Meadowlands,Dragonspire,832.0,11664.0,sqft
1943,91500.0,Meadowlands,Shadowmere,,7585.0,sqft
1944,196000.0,Meadowlands,Crystalhollow,1289.0,33983.0,sqft
1945,175900.0,Meadowlands,Sunspire,976.0,7242.0,sqft
1946,265000.0,Meadowlands,Glimmerwood,1803.0,10208.0,sqft
1947,228000.0,Meadowlands,Sunspire,1224.0,11927.0,sqft
1948,110500.0,GnomeBurough,Petalbridge,666.0,3880.0,sqft
1949,131500.0,GnomeBurough,Sunspire,652.0,4435.0,sqft
1950,108538.0,Meadowlands,Dragonspire,927.0,10725.0,sqft
1951,185000.0,Meadowlands,Shadowmere,1287.0,21780.0,sqft
1952,153500.0,Meadowlands,Nighthaven,826.0,10140.0,sqft
1953,172500.0,Meadowlands,Dragonspire,1196.0,17360.0,sqft
1954,325000.0,Meadowlands,Glimmerwood,2016.0,12256.0,sqft
1955,139000.0,Meadowlands,Petalbridge,1104.0,10836.0,sqft
1956,322500.0,Meadowlands,Glimmerwood,1986.0,11002.0,sqft
1957,146000.0,Meadowlands,Shadowmere,1038.0,9375.0,sqft
1958,165600.0,Meadowlands,Duskwood,1154.0,7685.0,sqft
1959,192000.0,Meadowlands,Dragonspire,1073.0,9760.0,sqft
1960,134450.0,Meadowlands,Dragonspire,950.0,10011.0,sqft
1961,99800.0,Meadowlands,Petalbridge,548.0,10410.0,sqft
1962,75190.0,GnomeBurough,Wolfsbane,839.0,1890.0,sqft
1963,230000.0,Meadowlands,Sunspire,1415.0,12420.0,sqft
1964,86900.0,Meadowlands,Petalbridge,553.0,7008.0,sqft
1965,145500.0,Meadowlands,Dragonspire,793.0,708.478278,sqm
1966,152000.0,GnomeBurough,Petalbridge,1243.0,5400.0,sqft
1967,221000.0,Meadowlands,Sunspire,1149.0,12803.0,sqft
1968,155000.0,Meadowlands,Dragonspire,1414.0,7700.0,sqft
1969,135000.0,Meadowlands,Dragonspire,935.0,9600.0,sqft
1970,102000.0,GnomeBurough,Mystvale,750.0,7288.0,sqft
1971,111000.0,GnomeBurough,Petalbridge,1046.0,4800.0,sqft
1972,187000.0,Meadowlands,Sunspire,1153.0,12438.0,sqft
1973,129800.0,Meadowlands,Dragonspire,627.0,8550.0,sqft
1974,132000.0,Meadowlands,Brightforge,869.0,13072.0,sqft
1975,131900.0,Meadowlands,Crystalhollow,612.0,7689.0,sqft
1976,111750.0,GnomeBurough,Starfall,1001.0,1680.0,sqft
1977,161000.0,GnomeBurough,Petalbridge,1281.0,5100.0,sqft
