DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit
1740,615000.0,Meadowlands,silverglen,1899.0,12720.0,sqft
1741,359100.0,Meadowlands,thornfield,2456.0,12168.0,sqft
1742,78000.0,GnomeBurough,petalbridge,691.0,6756.0,sqft
1745,175000.0,Meadowlands,sunspire,1006.0,10021.0,sqft
1746,143000.0,Meadowlands,dragonspire,933.0,10355.0,sqft
1747,197900.0,Meadowlands,nighthaven,1326.0,17871.0,sqft
1748,300000.0,Meadowlands,glimmerwood,1718.0,9545.0,sqft
1749,148000.0,Meadowlands,dragonspire,1053.0,10000.0,sqft
1750,184100.0,Meadowlands,duskwood,1091.0,7750.0,sqft
1751,160000.0,Meadowlands,dreamweaver,880.0,3203.0,sqft
1752,110000.0,GnomeBurough,petalbridge,1063.0,11800.0,sqft
1753,87550.0,GnomeBurough,wolfsbane,839.0,1533.0,sqft
1754,127500.0,GnomeBurough,stormwatch,1051.0,6240.0,sqft
1755,180000.0,Meadowlands,petalbridge,2030.0,22136.0,sqft
1756,174190.0,Meadowlands,duskwood,1019.0,11660.0,sqft
1757,151000.0,GnomeBurough,oakenshade,1196.0,1950.0,sqft
1758,131750.0,GnomeBurough,stormwatch,1096.0,6240.0,sqft
1760,129900.0,Meadowlands,dragonspire,627.0,7100.0,sqft
1762,169000.0,Meadowlands,emberfall,1149.0,15410.0,sqft
1763,112900.0,Meadowlands,dragonspire,796.0,7584.0,sqft
1764,257000.0,Meadowlands,wyverncliff,1431.0,9801.0,sqft
1765,119500.0,GnomeBurough,wolfsbane,726.0,2394.0,sqft
1766,373000.0,Meadowlands,mossheart,1920.0,17778.0,sqft
1767,180500.0,Meadowlands,ravenstone,1009.0,6718.0,sqft
1769,142125.0,Meadowlands,dragonspire,829.0,9717.0,sqft
1770,221500.0,Meadowlands,wyverncliff,1226.0,8987.0,sqft
1771,182000.0,AetherIsles,wyverncliff,1098.0,11639.0,sqft
1772,210400.0,AetherIsles,wyverncliff,1026.0,9000.0,sqft
1773,89500.0,GnomeBurough,petalbridge,786.0,4480.0,sqft
1774,265979.0,GnomeBurough,petalbridge,2030.0,11700.0,sqft
1775,187500.0,Meadowlands,ravenstone,1320.0,13758.0,sqft
1776,155000.0,Meadowlands,dragonspire,1211.0,10170.0,sqft
1777,185750.0,Meadowlands,nighthaven,1145.0,9156.0,sqft
1778,190000.0,Meadowlands,windwhisper,1216.0,36500.0,sqft
1779,136500.0,Meadowlands,stormwatch,815.0,6854.0,sqft
1780,375000.0,GnomeBurough,thornfield,1249.0,5568.0,sqft
1781,234250.0,Meadowlands,silverglen,1032.0,6240.0,sqft
1782,106000.0,GnomeBurough,starfall,759.0,1869.0,sqft
1783,81400.0,Meadowlands,dragonspire,799.0,8544.0,sqft
1784,115000.0,GnomeBurough,petalbridge,941.0,3950.0,sqft
1785,185000.0,Meadowlands,windwhisper,1635.0,28698.0,sqft
1786,161500.0,Meadowlands,nighthaven,1032.0,9790.0,sqft
1787,294464.0,GnomeBurough,thornfield,1267.0,3843.0,sqft
1788,125000.0,Meadowlands,shadowmere,590.0,8172.0,sqft
1789,156500.0,Meadowlands,dragonspire,1136.0,8400.0,sqft
1790,324000.0,Meadowlands,silverglen,1390.0,13514.0,sqft
1791,154000.0,Meadowlands,emberfall,815.0,8246.0,sqft
1792,123000.0,Meadowlands,emberfall,701.0,7150.0,sqft
1793,143000.0,Meadowlands,windwhisper,1133.0,25095.0,sqft
1794,229000.0,Meadowlands,brightforge,1566.0,10541.0,sqft
1795,222000.0,Meadowlands,duskwood,1719.0,13006.0,sqft
1796,184750.0,Meadowlands,shadowmere,3596.0,40094.0,sqft
1797,160000.0,Meadowlands,shadowmere,4339.0,63887.0,sqft
1798,234500.0,AetherIsles,wyverncliff,1194.0,8736.0,sqft
1799,127000.0,Meadowlands,emberfall,734.0,7742.0,sqft
1800,79900.0,Meadowlands,stormwatch,574.0,5825.0,sqft
1801,225000.0,Meadowlands,duskwood,1333.0,12394.0,sqft
1802,67000.0,GnomeBurough,mystvale,828.0,8967.0,sqft
1803,161000.0,Meadowlands,crystalhollow,1137.0,10544.0,sqft
1804,249000.0,Meadowlands,nighthaven,2056.0,12388.0,sqft
1805,94750.0,Meadowlands,shadowmere,738.0,10921.0,sqft
1806,190000.0,Meadowlands,emberfall,2015.0,18890.0,sqft
1807,108500.0,Meadowlands,stormhold,986.0,4484.0,sqft
1808,140000.0,Meadowlands,stormhold,1226.0,8400.0,sqft
1809,135000.0,Meadowlands,dragonspire,1599.0,11606.0,sqft
1810,159900.0,Meadowlands,nighthaven,1110.0,10400.0,sqft
1811,200000.0,Meadowlands,silverglen,1001.0,3903.0,sqft
1812,142500.0,GnomeBurough,shadowmere,824.0,3675.0,sqft
1814,148000.0,Meadowlands,dragonspire,918.0,8760.0,sqft
1816,79900.0,GnomeBurough,petalbridge,921.0,5586.0,sqft
1817,244000.0,Meadowlands,ravenstone,1154.0,4054.0,sqft
1818,152000.0,Meadowlands,dragonspire,955.0,7903.0,sqft
1819,64500.0,Meadowlands,petalbridge,744.0,10800.0,sqft
1820,117600.0,Meadowlands,dragonspire,687.0,8680.0,sqft
1821,210000.0,Meadowlands,sunspire,1467.0,8750.0,sqft
1822,170000.0,Meadowlands,nighthaven,938.0,13001.0,sqft
1823,230000.0,GnomeBurough,thornfield,1267.0,3843.0,sqft
1824,145000.0,Meadowlands,sunspire,846.0,13015.0,sqft
1825,290000.0,AetherIsles,wyverncliff,1091.0,4385.0,sqft
1826,197900.0,Meadowlands,nighthaven,1488.0,12384.0,sqft
1827,167500.0,Meadowlands,stormwatch,1553.0,11414.0,sqft
1828,118500.0,Meadowlands,dragonspire,935.0,8480.0,sqft
1829,316000.0,Meadowlands,silverglen,1793.0,10574.0,sqft
1830,187100.0,Meadowlands,sunspire,1099.0,16285.0,sqft
1831,120500.0,GnomeBurough,mystvale,627.0,5890.0,sqft
1832,165500.0,Meadowlands,dragonspire,1307.0,10552.0,sqft
1833,109500.0,Meadowlands,petalbridge,609.0,9022.0,sqft
1834,167000.0,Meadowlands,dragonspire,982.0,10628.0,sqft
1835,317500.0,Meadowlands,silverglen,1216.0,12704.0,sqft
1836,113000.0,Meadowlands,nighthaven,935.0,9000.0,sqft
1837,132500.0,GnomeBurough,stormwatch,1086.0,6000.0,sqft
1838,132000.0,Meadowlands,dragonspire,713.0,13300.0,sqft
1839,113000.0,GnomeBurough,stormwatch,679.0,6120.0,sqft
1840,141000.0,Meadowlands,shadowmere,1717.0,9555.0,sqft
1841,222000.0,Meadowlands,thornfield,1292.0,21695.0,sqft
1842,179900.0,Meadowlands,nighthaven,1089.0,11700.0,sqft
1843,218000.0,Meadowlands,mossheart,1105.0,10768.0,sqft
1844,229800.0,Meadowlands,sunspire,1443.0,11003.0,sqft
1845,84500.0,GnomeBurough,mystvale,579.0,6780.0,sqft
1846,130000.0,GnomeBurough,petalbridge,1012.0,5500.0,sqft
1847,165500.0,Meadowlands,duskwood,1072.0,11950.0,sqft
1848,180500.0,Meadowlands,stormwatch,1403.0,13515.0,sqft
1849,115000.0,Meadowlands,duskwood,1133.0,31220.0,sqft
1850,219000.0,Meadowlands,emberfall,1743.0,12888.0,sqft
1851,173500.0,Meadowlands,duskwood,967.0,7697.0,sqft
1852,85500.0,GnomeBurough,wolfsbane,839.0,1890.0,sqft
1853,98000.0,Meadowlands,shadowmere,1104.0,8777.0,sqft
1854,155000.0,Meadowlands,shadowmere,841.0,10452.0,sqft
1855,107000.0,Meadowlands,shadowmere,859.0,7819.0,sqft
1856,190000.0,Meadowlands,duskwood,896.0,9587.0,sqft
1857,228500.0,Meadowlands,sunspire,1668.0,9375.0,sqft
1858,144900.0,Meadowlands,emberfall,738.0,9239.0,sqft
1859,149900.0,Meadowlands,shadowmere,1127.0,17755.0,sqft
1860,170000.0,AetherIsles,wyverncliff,1079.0,2160.0,sqft
1861,204000.0,Meadowlands,silverglen,1001.0,3901.0,sqft
1862,167000.0,Meadowlands,dragonspire,1144.0,10368.0,sqft
1863,254000.0,Meadowlands,silverglen,1018.0,6240.0,sqft
1864,176485.0,Meadowlands,duskwood,1001.0,8993.0,sqft
1865,133000.0,Meadowlands,dragonspire,1378.0,9000.0,sqft
1866,137000.0,GnomeBurough,oakenshade,945.0,1488.0,sqft
1867,139000.0,Meadowlands,emberfall,839.0,11616.0,sqft
1868,100000.0,Meadowlands,stormwatch,606.0,7446.0,sqft
1869,378500.0,Meadowlands,ravenstone,1552.0,13214.0,sqft
1870,380000.0,Meadowlands,silverglen,2033.0,13693.0,sqft
1871,113500.0,Meadowlands,dragonspire,878.0,9000.0,sqft
1873,204000.0,Meadowlands,ravenstone,1350.0,9303.0,sqft
1874,119000.0,Meadowlands,dragonspire,963.0,9600.0,sqft
1875,325300.0,Meadowlands,silverglen,1827.0,14215.0,sqft
1876,165000.0,Meadowlands,dragonspire,1100.0,9150.0,sqft
1877,145000.0,Meadowlands,emberfall,799.0,7476.0,sqft
1878,263400.0,Meadowlands,thornfield,1662.0,12392.0,sqft
1879,133000.0,Meadowlands,dragonspire,849.0,10425.0,sqft
1880,235000.0,AetherIsles,wyverncliff,1393.0,8470.0,sqft
1882,138400.0,GnomeBurough,stormwatch,1181.0,6240.0,sqft
1883,338931.0,Meadowlands,silverglen,1961.0,13440.0,sqft
1884,176000.0,Meadowlands,ravenstone,874.0,13811.0,sqft
1885,235000.0,GnomeBurough,thornfield,1249.0,4750.0,sqft
1886,215000.0,Meadowlands,thornfield,1674.0,15600.0,sqft
1887,80000.0,Meadowlands,emberfall,773.0,9000.0,sqft
1888,185088.0,Meadowlands,duskwood,1333.0,8577.0,sqft
1889,485000.0,Meadowlands,silverglen,2415.0,13518.0,sqft
1890,147000.0,Meadowlands,dragonspire,1056.0,11382.0,sqft
1892,212000.0,Meadowlands,riverbend,1016.0,5118.0,sqft
1893,145500.0,Meadowlands,dragonspire,809.0,10007.0,sqft
1894,335000.0,Meadowlands,silverglen,1340.0,10367.0,sqft
1895,143000.0,Meadowlands,cloudrest,1119.0,2308.0,sqft
1896,445000.0,Meadowlands,silverglen,1886.0,15274.0,sqft
1897,175000.0,Meadowlands,nighthaven,1141.0,12243.0,sqft
1898,119500.0,GnomeBurough,emberfall,1272.0,8927.0,sqft
1899,95000.0,GnomeBurough,petalbridge,830.0,5914.0,sqft
1900,180000.0,Meadowlands,dreamweaver,938.0,3182.0,sqft
1901,253293.0,Meadowlands,silverglen,1570.0,12704.0,sqft
1902,236500.0,Meadowlands,thornfield,1459.0,26073.0,sqft
1903,147000.0,Meadowlands,brightforge,879.0,7500.0,sqft
1904,96000.0,GnomeBurough,starfall,759.0,1680.0,sqft
1905,242500.0,Meadowlands,crystalhollow,1249.0,23580.0,sqft
1906,108000.0,GnomeBurough,petalbridge,793.0,7741.0,sqft
1907,200500.0,Meadowlands,windwhisper,2373.0,18030.0,sqft
1908,195800.0,Meadowlands,sunspire,1239.0,8400.0,sqft
1909,501837.0,Meadowlands,riverbend,1718.0,17423.0,sqft
1910,99500.0,Meadowlands,brightforge,706.0,7892.0,sqft
1911,188700.0,Meadowlands,thornfield,1276.0,11988.0,sqft
1912,131000.0,Meadowlands,dragonspire,816.0,8128.0,sqft
1913,142000.0,Meadowlands,dragonspire,913.0,12160.0,sqft
1916,155000.0,Meadowlands,dragonspire,867.0,8700.0,sqft
1917,148800.0,AetherIsles,wyverncliff,847.0,5105.0,sqft
1918,175000.0,Meadowlands,ravenstone,1086.0,11457.0,sqft
1919,152000.0,GnomeBurough,mystvale,1198.0,13710.0,sqft
1920,93900.0,GnomeBurough,wolfsbane,839.0,1495.0,sqft
1921,145000.0,GnomeBurough,sunspire,652.0,4426.0,sqft
1922,192000.0,Meadowlands,dreamweaver,976.0,3182.0,sqft
1923,153000.0,Meadowlands,dragonspire,859.0,11332.0,sqft
1924,181000.0,Meadowlands,duskwood,1233.0,10839.0,sqft
1925,208900.0,Meadowlands,sunspire,1148.0,13125.0,sqft
1926,185485.0,Meadowlands,dreamweaver,973.0,3710.0,sqft
1927,213000.0,Meadowlands,nighthaven,1246.0,9373.0,sqft
1928,111500.0,GnomeBurough,petalbridge,1500.0,7745.0,sqft
1929,170000.0,Meadowlands,duskwood,1099.0,9967.0,sqft
1930,240000.0,Meadowlands,wyverncliff,1213.0,13253.0,sqft
1931,221370.0,Meadowlands,silverglen,1018.0,6240.0,sqft
1932,73000.0,GnomeBurough,wolfsbane,484.0,1470.0,sqft
1933,240000.0,Meadowlands,riverbend,1136.0,7380.0,sqft
1934,125000.0,Meadowlands,shadowmere,837.0,7440.0,sqft
1935,545224.0,Meadowlands,riverbend,2607.0,18062.0,sqft
1936,318000.0,Meadowlands,silverglen,1303.0,12030.0,sqft
1937,140000.0,GnomeBurough,shadowmere,824.0,3675.0,sqft
1938,236000.0,Meadowlands,brightforge,1499.0,9938.0,sqft
1939,205000.0,Meadowlands,silverglen,1053.0,7132.0,sqft
1940,204750.0,Meadowlands,sunspire,1373.0,9337.0,sqft
1941,148000.0,Meadowlands,dragonspire,831.0,12929.0,sqft
1942,119200.0,Meadowlands,dragonspire,832.0,11664.0,sqft
1944,196000.0,Meadowlands,crystalhollow,1289.0,33983.0,sqft
1945,175900.0,Meadowlands,sunspire,976.0,7242.0,sqft
1946,265000.0,Meadowlands,glimmerwood,1803.0,10208.0,sqft
1947,228000.0,Meadowlands,sunspire,1224.0,11927.0,sqft
1948,110500.0,GnomeBurough,petalbridge,666.0,3880.0,sqft
1949,131500.0,GnomeBurough,sunspire,652.0,4435.0,sqft
1950,108538.0,Meadowlands,dragonspire,927.0,10725.0,sqft
1951,185000.0,Meadowlands,shadowmere,1287.0,21780.0,sqft
1952,153500.0,Meadowlands,nighthaven,826.0,10140.0,sqft
1953,172500.0,Meadowlands,dragonspire,1196.0,17360.0,sqft
1954,325000.0,Meadowlands,glimmerwood,2016.0,12256.0,sqft
1955,139000.0,Meadowlands,petalbridge,1104.0,10836.0,sqft
1956,322500.0,Meadowlands,glimmerwood,1986.0,11002.0,sqft
1957,146000.0,Meadowlands,shadowmere,1038.0,9375.0,sqft
1958,165600.0,Meadowlands,duskwood,1154.0,7685.0,sqft
1959,192000.0,Meadowlands,dragonspire,1073.0,9760.0,sqft
1960,134450.0,Meadowlands,dragonspire,950.0,10011.0,sqft
1961,99800.0,Meadowlands,petalbridge,548.0,10410.0,sqft
1962,75190.0,GnomeBurough,wolfsbane,839.0,1890.0,sqft
1963,230000.0,Meadowlands,sunspire,1415.0,12420.0,sqft
1964,86900.0,Meadowlands,petalbridge,553.0,7008.0,sqft
1965,145500.0,Meadowlands,dragonspire,793.0,708.478278,sqft
1966,152000.0,GnomeBurough,petalbridge,1243.0,5400.0,sqft
1967,221000.0,Meadowlands,sunspire,1149.0,12803.0,sqft
1968,155000.0,Meadowlands,dragonspire,1414.0,7700.0,sqft
1969,135000.0,Meadowlands,dragonspire,935.0,9600.0,sqft
1970,102000.0,GnomeBurough,mystvale,750.0,7288.0,sqft
1971,111000.0,GnomeBurough,petalbridge,1046.0,4800.0,sqft
1972,187000.0,Meadowlands,sunspire,1153.0,12438.0,sqft
1973,129800.0,Meadowlands,dragonspire,627.0,8550.0,sqft
1974,132000.0,Meadowlands,brightforge,869.0,13072.0,sqft
1975,131900.0,Meadowlands,crystalhollow,612.0,7689.0,sqft
1976,111750.0,GnomeBurough,starfall,1001.0,1680.0,sqft
1977,161000.0,GnomeBurough,petalbridge,1281.0,5100.0,sqft
1978,187750.0,AetherIsles,wyverncliff,1000.0,7200.0,sqft
1979,415000.0,Meadowlands,shadowmere,2824.0,19800.0,sqft
1980,314813.0,Meadowlands,silverglen,1406.0,11694.0,sqft
1981,171925.0,Meadowlands,duskwood,1149.0,8857.0,sqft
1982,117000.0,Meadowlands,shadowmere,1233.0,10998.0,sqft
1983,255000.0,Meadowlands,windwhisper,1863.0,12671.0,sqft
1984,129000.0,Meadowlands,shadowmere,879.0,9571.0,sqft
1985,149700.0,GnomeBurough,petalbridge,950.0,7407.0,sqft
1986,132250.0,Meadowlands,crystalhollow,799.0,25286.0,sqft
1987,176000.0,Meadowlands,duskwood,1119.0,8029.0,sqft
1988,211000.0,Meadowlands,duskwood,1498.0,7875.0,sqft
1989,235000.0,Meadowlands,nighthaven,1587.0,18559.0,sqft
1990,90000.0,Meadowlands,dragonspire,799.0,7200.0,sqft
1991,221300.0,Meadowlands,wyverncliff,1407.0,8778.0,sqft
1994,419005.0,Meadowlands,wyverncliff,1512.0,12291.0,sqft
1995,134500.0,Meadowlands,shadowmere,976.0,9360.0,sqft
1996,100000.0,Meadowlands,stormhold,1281.0,9839.0,sqft
1997,238000.0,Meadowlands,thornfield,1321.0,7230.0,sqft
2000,200000.0,Meadowlands,sunspire,992.0,6762.0,sqft
2001,204000.0,Meadowlands,duskwood,1768.0,7500.0,sqft
2002,103000.0,Meadowlands,dragonspire,941.0,10899.0,sqft
2003,287090.0,Meadowlands,wyverncliff,1213.0,9262.0,sqft
2004,226500.0,Meadowlands,nighthaven,1298.0,12680.0,sqft
2005,217000.0,Meadowlands,sunspire,1368.0,13426.0,sqft
2007,138000.0,Meadowlands,cloudrest,1119.0,2364.0,sqft
2008,184000.0,Meadowlands,stormwatch,1399.0,9120.0,sqft
2010,200500.0,Meadowlands,sunspire,1293.0,8750.0,sqft
2011,141000.0,Meadowlands,dragonspire,846.0,12493.0,sqft
2012,172500.0,AetherIsles,wyverncliff,1337.0,2645.0,sqft
2013,37900.0,GnomeBurough,petalbridge,744.0,5925.0,sqft
2014,144000.0,Meadowlands,petalbridge,812.0,6979.0,sqft
2015,215000.0,Meadowlands,nighthaven,1232.0,16635.0,sqft
2016,157000.0,GnomeBurough,stormwatch,1151.0,6000.0,sqft
2017,118000.0,Meadowlands,stormhold,664.0,5400.0,sqft
2018,290941.0,Meadowlands,silverglen,1187.0,12883.0,sqft
2019,87000.0,Meadowlands,stormwatch,696.0,4882.0,sqft
2020,154000.0,Meadowlands,dragonspire,1061.0,10143.0,sqft
2021,135000.0,Meadowlands,dragonspire,1233.0,8267.0,sqft
2022,178900.0,Meadowlands,duskwood,1141.0,10237.0,sqft
2023,310013.0,AetherIsles,wyverncliff,1446.0,12217.0,sqft
2024,129000.0,Meadowlands,emberfall,702.0,8400.0,sqft
2025,140000.0,GnomeBurough,shadowmere,862.0,8546.0,sqft
2027,160000.0,Meadowlands,stormhold,1137.0,7000.0,sqft
2028,143750.0,GnomeBurough,sunspire,652.0,4435.0,sqft
2029,85500.0,Meadowlands,stormwatch,668.0,5900.0,sqft
2030,214000.0,Meadowlands,dragonspire,1138.0,8197.0,sqft
2031,287602.0,Meadowlands,duskwood,1786.0,12104.0,sqft
2032,318000.0,Meadowlands,sunspire,1521.0,10389.0,sqft
2033,185000.0,Meadowlands,duskwood,1162.0,11207.0,sqft
2034,185900.0,Meadowlands,duskwood,1269.0,8390.0,sqft
2035,398800.0,Meadowlands,silverglen,2069.0,12350.0,sqft
2036,192000.0,Meadowlands,sunspire,1122.0,8749.0,sqft
2037,125000.0,GnomeBurough,petalbridge,923.0,11340.0,sqft
2038,126000.0,GnomeBurough,mystvale,706.0,7000.0,sqft
2039,142500.0,Meadowlands,emberfall,687.0,13350.0,sqft
2040,175000.0,Meadowlands,brightforge,1336.0,8285.0,sqft
2041,128000.0,Meadowlands,cloudrest,736.0,4928.0,sqft
2042,144000.0,Meadowlands,emberfall,695.0,10200.0,sqft
2043,250000.0,Meadowlands,glimmerwood,1690.0,14260.0,sqft
2044,105000.0,GnomeBurough,stormwatch,1032.0,6000.0,sqft
2045,149350.0,Meadowlands,emberfall,944.0,8544.0,sqft
2046,264966.0,Meadowlands,ravenstone,1369.0,12852.0,sqft
2047,169985.0,Meadowlands,duskwood,1147.0,10237.0,sqft
2048,213000.0,Meadowlands,sunspire,1141.0,8400.0,sqft
2049,171000.0,Meadowlands,emberfall,1308.0,16647.0,sqft
2050,126000.0,Meadowlands,crystalhollow,1333.0,10125.0,sqft
2051,120000.0,Meadowlands,sunspire,676.0,9675.0,sqft
2052,137000.0,Meadowlands,stormhold,1193.0,10890.0,sqft
2053,281500.0,Meadowlands,silverglen,1398.0,12568.0,sqft
2054,123000.0,Meadowlands,cloudrest,811.0,2280.0,sqft
2056,335000.0,Meadowlands,ravenstone,1937.0,26178.0,sqft
2057,279500.0,Meadowlands,glimmerwood,1634.0,10990.0,sqft
2058,134900.0,Meadowlands,sunspire,703.0,6950.0,sqft
2059,220000.0,Meadowlands,sunspire,1044.0,11088.0,sqft
2060,202665.0,Meadowlands,silverglen,1052.0,6792.0,sqft
2061,200825.0,AetherIsles,wyverncliff,1319.0,8125.0,sqft
2062,227000.0,Meadowlands,dragonspire,1529.0,14670.0,sqft
2063,108000.0,Meadowlands,dragonspire,1028.0,8382.0,sqft
2064,149000.0,Meadowlands,stormhold,1161.0,4899.0,sqft
2066,244400.0,Meadowlands,windwhisper,1848.0,24090.0,sqft
2067,124500.0,Meadowlands,crystalhollow,627.0,8314.0,sqft
2068,165000.0,Meadowlands,mossheart,929.0,11250.0,sqft
2069,228000.0,Meadowlands,ravenstone,1313.0,16669.0,sqft
2070,241500.0,Meadowlands,ravenstone,1154.0,4084.0,sqft
2071,132500.0,GnomeBurough,stormwatch,985.0,6120.0,sqft
2072,158000.0,Meadowlands,thornfield,1171.0,15600.0,sqft
2073,86000.0,Meadowlands,petalbridge,531.0,5400.0,sqft
2074,87000.0,GnomeBurough,stormwatch,588.0,5000.0,sqft
2075,172000.0,Meadowlands,crystalhollow,1513.0,11075.0,sqft
2076,128000.0,Meadowlands,emberfall,756.0,9100.0,sqft
2077,91000.0,GnomeBurough,wolfsbane,759.0,1596.0,sqft
2078,123000.0,GnomeBurough,petalbridge,1097.0,5775.0,sqft
2079,224900.0,Meadowlands,sunspire,1277.0,12137.0,sqft
2080,124000.0,GnomeBurough,stormwatch,930.0,5000.0,sqft
2081,179540.0,Meadowlands,duskwood,1119.0,9018.0,sqft
2082,125000.0,Meadowlands,dragonspire,729.0,10950.0,sqft
2083,412500.0,Meadowlands,silverglen,2052.0,13688.0,sqft
2084,147110.0,AetherIsles,wyverncliff,830.0,2403.0,sqft
2085,86900.0,Meadowlands,petalbridge,516.0,5400.0,sqft
2086,152000.0,AetherIsles,wyverncliff,950.0,2544.0,sqft
2087,237500.0,Meadowlands,dragonspire,1628.0,12925.0,sqft
2088,128000.0,GnomeBurough,stormwatch,947.0,6000.0,sqft
2089,133500.0,Meadowlands,emberfall,711.0,8638.0,sqft
2090,128500.0,Meadowlands,dragonspire,732.0,8300.0,sqft
2091,132000.0,Meadowlands,dragonspire,975.0,7800.0,sqft
2092,137000.0,Meadowlands,emberfall,719.0,13526.0,sqft
2093,116000.0,GnomeBurough,petalbridge,859.0,4400.0,sqft
2094,173000.0,Meadowlands,crystalhollow,936.0,9947.0,sqft
2095,275500.0,Meadowlands,silverglen,1613.0,10240.0,sqft
2096,141000.0,GnomeBurough,sunspire,652.0,4426.0,sqft
2097,158450.0,Meadowlands,emberfall,1116.0,11235.0,sqft
2098,129000.0,Meadowlands,dragonspire,664.0,7200.0,sqft
2099,262280.0,Meadowlands,brightforge,1791.0,11839.0,sqft
2100,156000.0,Meadowlands,dragonspire,825.0,10289.0,sqft
2101,128900.0,Meadowlands,dragonspire,807.0,9600.0,sqft
2102,137500.0,GnomeBurough,shadowmere,1314.0,2522.0,sqft
2103,233170.0,Meadowlands,silverglen,1155.0,9541.0,sqft
2104,78000.0,GnomeBurough,mystvale,916.0,594.765006,sqft
2105,135000.0,Meadowlands,shadowmere,866.0,6500.0,sqft
2106,145000.0,Meadowlands,stormwatch,1157.0,9144.0,sqft
2107,208300.0,AetherIsles,wyverncliff,936.0,7862.0,sqft
2108,226500.0,Meadowlands,brightforge,1250.0,9938.0,sqft
2109,134500.0,Meadowlands,dragonspire,775.0,8923.0,sqft
2110,136500.0,Meadowlands,sunspire,664.0,7000.0,sqft
2111,245350.0,Meadowlands,sunspire,1303.0,10475.0,sqft
2112,134000.0,Meadowlands,crystalhollow,830.0,9187.0,sqft
2113,290000.0,Meadowlands,glimmerwood,1946.0,12257.0,sqft
2114,140000.0,GnomeBurough,petalbridge,1033.0,5700.0,sqft
2115,325000.0,Meadowlands,silverglen,1270.0,13173.0,sqft
2116,80900.0,ArcaneMarket,mystvale,806.0,5150.0,sqft
2117,290000.0,Meadowlands,glimmerwood,1746.0,11764.0,sqft
2118,128000.0,Meadowlands,dragonspire,703.0,17199.0,sqft
2119,135500.0,Meadowlands,shadowmere,1071.0,16466.0,sqft
2120,320000.0,Meadowlands,wyverncliff,1465.0,11670.0,sqft
2121,130000.0,Meadowlands,shadowmere,798.0,3869.0,sqft
2122,247000.0,Meadowlands,wyverncliff,1123.0,10037.0,sqft
2123,181000.0,Meadowlands,brightforge,1276.0,11920.0,sqft
2124,164000.0,GnomeBurough,crystalhollow,935.0,4500.0,sqft
2125,147000.0,Meadowlands,shadowmere,859.0,9638.0,sqft
2126,109008.0,Meadowlands,dragonspire,697.0,8593.0,sqft
2127,193500.0,Meadowlands,dragonspire,1647.0,13000.0,sqft
2128,146500.0,Meadowlands,dragonspire,1264.0,9480.0,sqft
2129,132000.0,Meadowlands,emberfall,813.0,7420.0,sqft
2130,135000.0,GnomeBurough,stormwatch,979.0,6125.0,sqft
2131,326000.0,Meadowlands,silverglen,1423.0,16033.0,sqft
2132,239000.0,AetherIsles,wyverncliff,1499.0,7399.0,sqft
2133,231713.0,Meadowlands,ravenstone,1299.0,8368.0,sqft
2134,170000.0,Meadowlands,petalbridge,1127.0,10800.0,sqft
2135,221500.0,Meadowlands,sunspire,1241.0,11210.0,sqft
2136,194000.0,Meadowlands,mossheart,1101.0,16157.0,sqft
2137,263435.0,AetherIsles,wyverncliff,1488.0,8004.0,sqft
2138,127000.0,GnomeBurough,mystvale,950.0,7006.0,sqft
2139,142500.0,Meadowlands,crystalhollow,771.0,7937.0,sqft
2140,299800.0,Meadowlands,nighthaven,2088.0,8963.0,sqft
2141,138000.0,Meadowlands,dragonspire,909.0,8000.0,sqft
2142,120000.0,Meadowlands,dragonspire,924.0,8750.0,sqft
2143,144800.0,Meadowlands,thornfield,855.0,9100.0,sqft
2144,122000.0,Meadowlands,emberfall,664.0,9079.0,sqft
2145,205000.0,Meadowlands,thornfield,1205.0,13680.0,sqft
2146,189000.0,Meadowlands,duskwood,1387.0,7500.0,sqft
2147,160200.0,Meadowlands,dreamweaver,880.0,3182.0,sqft
2148,153000.0,Meadowlands,emberfall,795.0,7703.0,sqft
2149,117000.0,Meadowlands,petalbridge,640.0,5400.0,sqft
2150,128000.0,GnomeBurough,stormwatch,1018.0,6000.0,sqft
2151,88250.0,GnomeBurough,wolfsbane,839.0,1900.0,sqft
2152,230000.0,AetherIsles,wyverncliff,1147.0,8000.0,sqft
2153,240000.0,Meadowlands,sunspire,1789.0,10905.0,sqft
2154,405749.0,AetherIsles,wyverncliff,2030.0,13162.0,sqft
2155,140000.0,GnomeBurough,shadowmere,824.0,3675.0,sqft
2156,125000.0,Meadowlands,shadowmere,1139.0,16012.0,sqft
2157,133500.0,Meadowlands,shadowmere,803.0,6285.0,sqft
2158,225000.0,Meadowlands,windwhisper,1759.0,15593.0,sqft
2159,128000.0,Meadowlands,dragonspire,817.0,9920.0,sqft
2160,200000.0,CitadelQuarter,stormhold,2611.0,10896.0,sqft
2161,106250.0,Meadowlands,petalbridge,995.0,10800.0,sqft
2162,179000.0,Meadowlands,duskwood,1165.0,9024.0,sqft
2164,44000.0,ArcaneMarket,mystvale,613.0,9392.0,sqft
2165,220000.0,Meadowlands,brightforge,1632.0,11492.0,sqft
2166,151000.0,Meadowlands,brightforge,936.0,7175.0,sqft
